Source,Target,Type,Id,Label,Weight,year,place
黄炎培,《国讯》,Directed,39657,,84,1948,上海
努生,《民主周刊(昆明)》,Directed,39659,,21,1945,昆明
郑振铎,《周报(上海1945)》,Directed,39660,,33,1946,上海
阿尔古斯,《时代杂志》,Directed,39661,,27,1946,上海
俞颂华,《国讯》,Directed,39663,,23,1946,上海
陶行知,《民主(重庆)》,Directed,39666,,18,1946,重庆
景宋,《民主(上海)》,Directed,39668,,43,1946,上海
尊闻,《民主(上海)》,Directed,39671,,12,1946,上海
秦柳方,《国讯》,Directed,39672,,11,1946,上海
米谷,《时代杂志》,Directed,39673,,9,1945,上海
郑振铎,《民主(上海)》,Directed,39674,,47,1946,上海
郭沫若,《时代杂志》,Directed,39675,,26,1948,上海
周建人,《民主(上海)》,Directed,39678,,29,1946,上海
平心,《周报(上海1945)》,Directed,39679,,10,1946,上海
王新命,《中央周刊》,Directed,39681,,16,1947,南京
董秋斯,《民主(上海)》,Directed,39682,,22,1946,上海
建人,《中央周刊》,Directed,39684,,7,1945,重庆
石啸冲,《再生》,Directed,39686,,7,1945,重庆
伊戈斯,《时代杂志》,Directed,39687,,10,1947,上海
孟南,《民主周刊(昆明)》,Directed,39688,,7,1946,昆明
杨明,《民主(上海)》,Directed,39689,,6,1945,上海
罗隆基,《民主周刊(昆明)》,Directed,39690,,7,1946,昆明
胡春冰,《中央周刊》,Directed,39691,,7,1947,南京
费孝通,《民主周刊(昆明)》,Directed,39693,,12,1946,昆明
邓初民,《文萃》,Directed,39694,,15,1947,上海
马叙伦,《周报(上海1945)》,Directed,39696,,29,1946,上海
马叙伦,《民主(上海)》,Directed,39697,,44,1946,上海
吴晗,《民主周刊(昆明)》,Directed,39701,,8,1946,昆明
周建人,《周报(上海1945)》,Directed,39702,,6,1946,上海
小鱼,《国讯》,Directed,39703,,11,1947,上海
思慕,《民主周刊(昆明)》,Directed,39704,,5,1945,昆明
景宋,《周报(上海1945)》,Directed,39705,,6,1946,上海
杨卫玉,《国讯》,Directed,39707,,7,1948,上海
翦伯赞,《中华论坛》,Directed,39710,,6,1946,重庆
胡曲园,《周报(上海1945)》,Directed,39711,,7,1946,上海
光未然,《民主周刊(昆明)》,Directed,39722,,4,1945,昆明
克士,《民主(上海)》,Directed,39723,,8,1946,上海
君山,《民主周刊(昆明)》,Directed,39724,,4,1945,昆明
张一凡,《民主(上海)》,Directed,39725,,4,1945,上海
王立果,《民主周刊(昆明)》,Directed,39731,,5,1946,昆明
百辞,《民主(重庆)》,Directed,39732,,4,1945,重庆
章伯钧,《中华论坛》,Directed,39733,,8,1946,重庆
索非,《周报(上海1945)》,Directed,39736,,4,1945,上海
罗稷南,《民主(上海)》,Directed,39737,,7,1946,上海
罗西,《民主周刊(昆明)》,Directed,39738,,4,1945,昆明
胡钊,《民主周刊(昆明)》,Directed,39740,,6,1946,昆明
茅盾,《文萃》,Directed,39741,,11,1947,上海
茅盾,《民主(重庆)》,Directed,39742,,4,1945,重庆
陶大镛,《国讯》,Directed,39747,,5,1946,上海
丁聪,《周报(上海1945)》,Directed,39749,,33,1946,上海
严景耀,《民主(上海)》,Directed,39751,,8,1946,上海
乔木,《文萃》,Directed,39752,,7,1947,上海
周新民,《民主周刊(昆明)》,Directed,39756,,4,1946,昆明
子冈,《民主周刊(昆明)》,Directed,39758,,3,1945,昆明
师陀,《周报(上海1945)》,Directed,39761,,4,1946,上海
愚公,《民主(重庆)》,Directed,39764,,3,1945,重庆
曾昭抡,《民主周刊(昆明)》,Directed,39767,,4,1946,昆明
柳亚子,《周报(上海1945)》,Directed,39772,,4,1946,上海
柳亚子,《民主(重庆)》,Directed,39773,,3,1945,重庆
楚图南,《民主周刊(昆明)》,Directed,39774,,4,1946,昆明
毅生,《再生》,Directed,39775,,30,1947,上海
求思,《民主(上海)》,Directed,39776,,30,1946,上海
沈志远,《民主周刊(昆明)》,Directed,39777,,3,1945,昆明
洪深,《文萃》,Directed,39778,,3,1945,上海
爱伦堡,《时代杂志》,Directed,39781,,23,1949,上海
祝世康,《中华论坛》,Directed,39783,,3,1945,重庆
绀弩,《文萃》,Directed,39786,,5,1946,上海
罗涵先,《民主(重庆)》,Directed,39789,,4,1946,重庆
若愚,《民主(重庆)》,Directed,39792,,7,1946,重庆
荒烟,《文萃》,Directed,39794,,3,1945,上海
迈之,《民主周刊(昆明)》,Directed,39798,,4,1946,昆明
邓初民,《民主(重庆)》,Directed,39799,,10,1946,重庆
邓初民,《民主周刊(昆明)》,Directed,39800,,5,1946,昆明
郭沫若,《文萃》,Directed,39801,,20,1947,上海
郭绍虞,《民主(上海)》,Directed,39802,,3,1945,上海
陶行知,《周报(上海1945)》,Directed,39804,,3,1945,上海
陶行知,《文萃》,Directed,39805,,4,1946,上海
静远,《周报(上海1945)》,Directed,39806,,11,1946,上海
马丁,《周报(上海1945)》,Directed,39808,,4,1946,上海
农慕之,《民主周刊(昆明)》,Directed,39824,,2,1945,昆明
冯玉祥,《周报(上海1945)》,Directed,39826,,3,1946,上海
凤子,《周报(上海1945)》,Directed,39827,,3,1946,上海
刘铁华,《周报(上海1945)》,Directed,39829,,2,1945,上海
刘铁华,《民主(上海)》,Directed,39830,,2,1945,上海
力扬,《周报(上海1945)》,Directed,39831,,4,1946,上海
叶圣陶,《周报(上海1945)》,Directed,39838,,4,1946,上海
吴斐丹,《国讯》,Directed,39839,,2,1945,上海
吴清友,《国讯》,Directed,39840,,2,1945,上海
周伯棣,《国讯》,Directed,39844,,2,1945,上海
周谷城,《中华论坛》,Directed,39846,,2,1945,重庆
夏衍,《周报(上海1945)》,Directed,39848,,4,1946,上海
孙科,《中央周刊》,Directed,39856,,2,1945,重庆
孙科,《时代杂志》,Directed,39857,,2,1945,上海
孟南,《文萃》,Directed,39858,,2,1945,上海
宾符,《民主(上海)》,Directed,39862,,2,1945,上海
屠西,《民主(重庆)》,Directed,39865,,2,1945,重庆
巴金,《周报(上海1945)》,Directed,39866,,4,1946,上海
张一凡,《周报(上海1945)》,Directed,39867,,7,1946,上海
张子毅,《民主周刊(昆明)》,Directed,39869,,2,1945,昆明
张澜,《周报(上海1945)》,Directed,39870,,2,1945,上海
张申府,《文萃》,Directed,39871,,3,1946,上海
张申府,《民主(重庆)》,Directed,39872,,2,1945,重庆
张若达,《周报(上海1945)》,Directed,39873,,4,1946,上海
曹刚,《民主周刊(昆明)》,Directed,39877,,2,1945,昆明
李公樸,《文萃》,Directed,39879,,2,1945,上海
李公樸,《民主(重庆)》,Directed,39880,,3,1946,重庆
李战林,《再生》,Directed,39883,,2,1945,重庆
李玄伯,《民主(上海)》,Directed,39884,,2,1945,上海
杨刚,《周报(上海1945)》,Directed,39888,,2,1945,上海
柏寒,《民主周刊(昆明)》,Directed,39890,,2,1945,昆明
梁漱溟,《民主(重庆)》,Directed,39892,,2,1945,重庆
沈志远,《民主(重庆)》,Directed,39894,,2,1945,重庆
王伯祥,《周报(上海1945)》,Directed,39904,,3,1946,上海
田汉,《文萃》,Directed,39908,,11,1946,上海
秦牧,《文萃》,Directed,39909,,3,1946,上海
章伯钧,《文萃》,Directed,39910,,3,1946,上海
章伯钧,《民主(重庆)》,Directed,39911,,2,1945,重庆
胡剑,《民主周刊(昆明)》,Directed,39915,,2,1945,昆明
臧克家,《文萃》,Directed,39917,,7,1947,上海
艾秋飙,《民主周刊(昆明)》,Directed,39918,,2,1945,昆明
袁水拍,《文萃》,Directed,39925,,2,1945,上海
袁西华,《民主周刊(昆明)》,Directed,39926,,2,1945,昆明
许杰,《周报(上海1945)》,Directed,39929,,2,1945,上海
赵兰坪,《中央周刊》,Directed,39932,,5,1948,南京
邓初民,《中华论坛》,Directed,39936,,2,1945,重庆
邓初民,《再生》,Directed,39937,,2,1945,重庆
邵力子,《时代杂志》,Directed,39938,,4,1947,上海
郑森禹,《民主(上海)》,Directed,39939,,9,1946,上海
