Id,Label,type,type2,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,color
吴天,吴天,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
吴子,吴子,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
吴宝生,吴宝生,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
吴家滨,吴家滨,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
吴希白,吴希白,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
吴开先,吴开先,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴承禧,吴承禧,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
吴显齐,吴显齐,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴景超,吴景超,author,author,0,3,3,0,15,15,0.022902,4,0.267883,0.283401,9167.5064,"#B4B4B4"
吴楠,吴楠,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
吴求是,吴求是,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴江霖,吴江霖,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴缶,吴缶,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
吴英敬,吴英敬,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
吴靱,吴靱,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
周一志,周一志,author,author,0,2,2,0,3,3,0.020107,4,0.265656,0.279434,1761.62142,"#B4B4B4"
周华,周华,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
周叔厚,周叔厚,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
周叔谦,周叔谦,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
周天行,周天行,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
周文鳞,周文鳞,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
周文麟,周文麟,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
周明养,周明养,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
周树声,周树声,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
周继光,周继光,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
周继善,周继善,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
周聪章,周聪章,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
周至诚,周至诚,author,author,0,1,1,0,3,3,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
周违,周违,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
周锺岐,周锺岐,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
周问天,周问天,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
周顗,周顗,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
周鸿道,周鸿道,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
咏硕,咏硕,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
哥尼,哥尼,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
唐宏达,唐宏达,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
唐庆果,唐庆果,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
唐明远,唐明远,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
嘉文,嘉文,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
地丁,地丁,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
坎人,坎人,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
域槐,域槐,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
士宏,士宏,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
壬又安,壬又安,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
夏基洛夫,夏基洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
夏文炳,夏文炳,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
夏晴,夏晴,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
夏楚,夏楚,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
夏洛,夏洛,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
夏诚希,夏诚希,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
夏风,夏风,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
多列士,多列士,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
多尔巧诺夫,多尔巧诺夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
大器,大器,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
大荣,大荣,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
天籁,天籁,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
天高,天高,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
失名,失名,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
奇英,奇英,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
契之,契之,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
契尔维亚克,契尔维亚克,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
契珂娃,契珂娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
奥克桑诺夫,奥克桑诺夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
姚士彦,姚士彦,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
姚庆芳,姚庆芳,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
姚海峰,姚海峰,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
姜刃,姜刃,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
姜可夫,姜可夫,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
姜爲致,姜爲致,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
娄水芹,娄水芹,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
子伦,子伦,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
子欣,子欣,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
子薯,子薯,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
孔用济,孔用济,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
孙嘉麟,孙嘉麟,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
孙子超,孙子超,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
孙敬业,孙敬业,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
孙文晋,孙文晋,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孙明,孙明,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
孙晓村,孙晓村,author,author,0,2,2,0,3,3,0.01167,6,0.26023,0.26993,26025.561578,"#B4B4B4"
孙永澂,孙永澂,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孙进明,孙进明,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孝通,孝通,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孟东邻,孟东邻,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孟信徒,孟信徒,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
孟启予,孟启予,author,author,0,2,2,0,2,2,0.020145,4,0.266401,0.280748,6990.379554,"#B4B4B4"
孟庆渊,孟庆渊,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孟昭英,孟昭英,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孟秋蝉,孟秋蝉,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
孟紫明,孟紫明,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
孟铭,孟铭,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
孟雄飞,孟雄飞,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
季君勉,季君勉,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
季方,季方,author,author,0,1,1,0,8,8,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
季真,季真,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
季米特洛夫,季米特洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
季芳,季芳,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
孤流,孤流,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
学文,学文,author,author,0,1,1,0,1,1,0.007762,6,0.256415,0.262726,0,"#B4B4B4"
学昌,学昌,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
宇采,宇采,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
安基波夫,安基波夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
安康宁,安康宁,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
安格尔,安格尔,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
安莫,安莫,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
宋三,宋三,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
宋保尊,宋保尊,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
宋子文,宋子文,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
宋扬,宋扬,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
宋梦梅,宋梦梅,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
宋次男,宋次男,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
宋水,宋水,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
宋瑞楠,宋瑞楠,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
宋越伦,宋越伦,author,author,0,2,2,0,2,2,0.02276,6,0.266458,0.282971,15233.944505,"#B4B4B4"
宗文,宗文,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
宗汝成,宗汝成,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
定远,定远,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
宪阳,宪阳,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
密舒洛维奇,密舒洛维奇,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
富之的,富之的,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
寰澄,寰澄,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
寿延,寿延,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
小云,小云,author,author,0,2,2,0,11,11,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
小可,小可,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
小林,小林,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
小燄,小燄,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
小蒂,小蒂,author,author,0,1,1,0,1,1,0.012383,4,0.259774,0.268723,0,"#B4B4B4"
尤琴,尤琴,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
尤里耶夫,尤里耶夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
尧森,尧森,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
尹捷,尹捷,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
尹放,尹放,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
尹琪,尹琪,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
屏藩,屏藩,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
屑石,屑石,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
山雨,山雨,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
岁寒,岁寒,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
崔敬伯,崔敬伯,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
嶽云,嶽云,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
工友,工友,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
巴奈·拿乌耳（Nover，B.）,巴奈·拿乌耳（Nover，B.）,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
巴奈·那维尔（Movorr，B.）,巴奈·那维尔（Movorr，B.）,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
巴契里斯,巴契里斯,author,author,0,1,1,0,2,2,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
巴客,巴客,author,author,0,2,2,0,4,4,0.016495,6,0.262962,0.27492,1956.768256,"#B4B4B4"
巴尔雪夫斯基,巴尔雪夫斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
巴希基洛夫,巴希基洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
巴放,巴放,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
巴歇尔斯特尼克,巴歇尔斯特尼克,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
巴甫洛夫,巴甫洛夫,author,author,0,2,2,0,2,2,0.036153,4,0.278676,0.301416,17466.243419,"#B4B4B4"
巴齐列维奇,巴齐列维奇,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
布朗诺夫,布朗诺夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
布洛夫,布洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
布赫洛夫,布赫洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
希元,希元,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
希斯金,希斯金,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
席人,席人,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
席林卓夫,席林卓夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
席汝楫,席汝楫,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
席纳,席纳,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
平江,平江,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
广西日报社长,广西日报社长,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
庄淑,庄淑,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
庆德苇,庆德苇,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
庐山,庐山,author,author,0,1,1,0,3,3,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
庐芷,庐芷,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
庐茨基,庐茨基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
庭兰,庭兰,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
庶夫,庶夫,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
康德拉塞娃,康德拉塞娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
廖令宜,廖令宜,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
廖哲煌,廖哲煌,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
廖竞存,廖竞存,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
廷光,廷光,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
建功,建功,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
建华,建华,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
建庵,建庵,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
张一文,张一文,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张世禄,张世禄,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张义,张义,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张义昌,张义昌,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张云夫,张云夫,author,author,0,1,1,0,2,2,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
张云横,张云横,author,author,0,1,1,0,2,2,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张以虚,张以虚,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张佛森,张佛森,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张允中,张允中,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张光铨,张光铨,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张剑,张剑,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
张包增元,张包增元,author,author,0,1,1,0,1,1,0.003907,6,0.215879,0.228633,0,"#B4B4B4"
张华,张华,author,author,0,2,2,0,3,3,0.028798,6,0.27237,0.292524,5750.501219,"#B4B4B4"
张卓然,张卓然,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
张友,张友,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
张叶,张叶,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张国超,张国超,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
张培刚,张培刚,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张大伦,张大伦,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张天乐,张天乐,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
张守信,张守信,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张实,张实,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
张寗远,张寗远,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张强立,张强立,author,author,0,2,2,0,2,2,0.038372,6,0.282412,0.307658,43708.405706,"#B4B4B4"
张愚山,张愚山,author,author,0,1,1,0,1,1,0.001677,6,0.212537,0.222679,0,"#B4B4B4"
张文田,张文田,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张新英,张新英,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张方集,张方集,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
张旭初,张旭初,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张明德,张明德,author,author,0,1,1,0,1,1,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
张明琴,张明琴,author,author,0,1,1,0,2,2,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张映南,张映南,author,author,0,1,1,0,1,1,0.002337,6,0.233602,0.241207,0,"#B4B4B4"
张曼筠,张曼筠,author,author,0,1,1,0,2,2,0.004888,6,0.248475,0.254345,0,"#B4B4B4"
张望新,张望新,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张本,张本,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张汉清,张汉清,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张沅长,张沅长,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张治中,张治中,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
张洪如,张洪如,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
张笛,张笛,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张籍,张籍,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
张绍先,张绍先,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张继勋,张继勋,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张耀武,张耀武,author,author,0,1,1,0,1,1,0.008733,6,0.25709,0.264008,0,"#B4B4B4"
张草原,张草原,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张豋,张豋,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
张道清,张道清,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
张铁夫,张铁夫,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张雪非,张雪非,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
张香山,张香山,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
张高峰,张高峰,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
强布尔,强布尔,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
彭克昔,彭克昔,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
彭学沸,彭学沸,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
彭德怀,彭德怀,author,author,0,1,1,0,2,2,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
彭志鸿,彭志鸿,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
彭翰,彭翰,author,author,0,1,1,0,1,1,0.0034,4,0.252434,0.254731,0,"#B4B4B4"
彭良,彭良,author,author,0,1,1,0,1,1,0.015766,6,0.258075,0.271558,0,"#B4B4B4"
彭霖,彭霖,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
彭麟,彭麟,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
彼埃尔,彼埃尔,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
彼得斯基,彼得斯基,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
彼杜霍娃,彼杜霍娃,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
彿罗洛夫,彿罗洛夫,author,author,0,1,1,0,1,1,0.02742,6,0.266842,0.285979,0,"#B4B4B4"
徐世荣,徐世荣,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
徐中玉,徐中玉,author,author,0,5,5,0,12,12,0.047982,4,0.288949,0.317532,48274.279929,"#B4B4B4"
徐偶若,徐偶若,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
徐傅霖,徐傅霖,author,author,0,1,1,0,1,1,0.006219,6,0.252022,0.258741,0,"#B4B4B4"
徐元璞,徐元璞,author,author,0,1,1,0,1,1,0.021665,6,0.264331,0.280773,0,"#B4B4B4"
徐季明,徐季明,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
徐康,徐康,author,author,0,1,1,0,1,1,0.013032,6,0.258164,0.269359,0,"#B4B4B4"
徐敬,徐敬,author,author,0,1,1,0,1,1,0.016708,6,0.261497,0.274576,0,"#B4B4B4"
徐朴敬,徐朴敬,author,author,0,1,1,0,1,1,0.01138,6,0.259302,0.268155,0,"#B4B4B4"
