Id,Label,type,type2,color,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
劳文群,劳文群,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00116,4,0.252722,0.255343,0
劳资,劳资,notion,notion,"#FFFF00",0,3,3,0,4,4,0.018208,4,0.294626,0.325744,4391.038364
势不两立,势不两立,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
勋章,勋章,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
勒令,勒令,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
勒斯,勒斯,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
勘乱,勘乱,notion,notion,"#FFFF00",0,3,3,0,3,3,0.0192,4,0.299088,0.332074,5473.512514
勾结,勾结,notion,notion,"#FFFF00",0,3,3,0,3,3,0.022587,4,0.309308,0.345882,6840.652348
勿忘,勿忘,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
包围,包围,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013343,4,0.285576,0.312272,1835.082218
包头,包头,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
匈牙利,匈牙利,notion,notion,"#FFFF00",0,3,3,0,14,14,0.025193,4,0.320483,0.359974,9187.452667
化外,化外,notion,notion,"#FFFF00",0,1,1,0,1,1,0.001358,4,0.253052,0.255988,0
化工,化工,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
北京大学,北京大学,notion,notion,"#FFFF00",0,4,4,0,7,7,0.009136,4,0.270771,0.288392,1984.919204
北国风光,北国风光,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
北巡,北巡,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
北平市,北平市,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
北欧,北欧,notion,notion,"#FFFF00",0,2,2,0,3,3,0.014158,4,0.289575,0.318318,2564.982617
北疆,北疆,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
北票,北票,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
北美,北美,notion,notion,"#FFFF00",0,2,2,0,10,10,0.012707,4,0.283952,0.309768,1855.868824
北返,北返,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
北部,北部,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
北韩,北韩,notion,notion,"#FFFF00",0,2,2,0,2,2,0.017431,4,0.298852,0.331717,2608.70573
北风,北风,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
匡时,匡时,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
匪情,匪情,notion,notion,"#FFFF00",0,1,1,0,2,2,0.010019,4,0.281315,0.305617,0
匪氛,匪氛,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
十万元,十万元,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
十九,十九,notion,notion,"#FFFF00",0,2,2,0,2,2,0.012981,4,0.286575,0.313799,2635.240412
十八世纪,十八世纪,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
十六年,十六年,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
十四个,十四个,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
十字军,十字军,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
十届,十届,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
十年间,十年间,notion,notion,"#FFFF00",0,2,2,0,2,2,0.012136,4,0.283566,0.30917,2281.83965
十族,十族,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
十时,十时,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
十週年,十週年,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
十项,十项,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
千万个,千万个,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
千人,千人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
千学,千学,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
千教,千教,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
千百个,千百个,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
千面人,千面人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
卅部,卅部,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
升图,升图,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
升学,升学,notion,notion,"#FFFF00",0,4,4,0,4,4,0.023778,4,0.311175,0.348333,12455.587074
半个,半个,notion,notion,"#FFFF00",0,2,2,0,3,3,0.013724,4,0.287551,0.315279,2160.28588
半升米,半升米,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
半封建,半封建,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013477,4,0.286928,0.314334,2139.070573
华外人,华外人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
华女,华女,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
华尔街,华尔街,notion,notion,"#FFFF00",0,3,3,0,14,14,0.02157,4,0.306537,0.342229,6647.770822
华德侨,华德侨,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
华脱,华脱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
协助,协助,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
单位,单位,notion,notion,"#FFFF00",0,2,2,0,4,4,0.009939,4,0.277685,0.299833,2184.95269
单方面,单方面,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
单独,单独,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
单行本,单行本,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
卖新丝,卖新丝,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
南下,南下,notion,notion,"#FFFF00",0,4,4,0,5,5,0.02785,4,0.322855,0.362866,11775.97835
南乌,南乌,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
南亚,南亚,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
南京市,南京市,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
南区,南区,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013617,4,0.287416,0.315074,2251.443992
南岸,南岸,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013724,4,0.287551,0.315279,2160.28588
南征,南征,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
南方,南方,notion,notion,"#FFFF00",0,4,4,0,5,5,0.023944,4,0.30707,0.342964,8009.446542
南朝鲜,南朝鲜,notion,notion,"#FFFF00",0,3,3,0,10,10,0.020478,4,0.301943,0.336026,5567.770081
南汇,南汇,notion,notion,"#FFFF00",0,1,1,0,7,7,0.003733,4,0.260757,0.270584,0
南疆,南疆,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
南菲,南菲,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
南路,南路,notion,notion,"#FFFF00",0,4,4,0,8,8,0.026705,4,0.318643,0.357749,13369.322273
南面,南面,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
博大,博大,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
博爱,博爱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
卡尔逊,卡尔逊,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
卡迭尔,卡迭尔,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
卡通,卡通,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
卫州,卫州,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
卫生,卫生,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
印刷,印刷,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
印荷,印荷,notion,notion,"#FFFF00",0,4,4,0,4,4,0.028792,4,0.323935,0.364157,13776.018564
危亡,危亡,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
即到,即到,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
即将,即将,notion,notion,"#FFFF00",0,2,2,0,2,2,0.014188,4,0.288209,0.316271,2007.665403
卷起,卷起,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
卸下来,卸下来,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
卿汝楫,卿汝楫,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
厂商,厂商,notion,notion,"#FFFF00",0,2,2,0,3,3,0.012888,4,0.283546,0.309138,1519.945377
历史剧,历史剧,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
历史背景,历史背景,notion,notion,"#FFFF00",0,2,2,0,2,2,0.008134,4,0.271549,0.289662,476.180602
压不住,压不住,notion,notion,"#FFFF00",0,2,2,0,3,3,0.015205,4,0.291693,0.321451,2260.679969
压制,压制,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
压死,压死,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
压迫,压迫,notion,notion,"#FFFF00",0,6,6,0,6,6,0.038671,4,0.348431,0.391338,27924.42136
厕所,厕所,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
原价,原价,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
原作者,原作者,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
原判,原判,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
原图,原图,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
原故,原故,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
原来,原来,notion,notion,"#FFFF00",0,3,3,0,3,3,0.021136,4,0.305123,0.34034,6256.048066
原载,原载,notion,notion,"#FFFF00",0,2,2,0,7,7,0.0174,4,0.300344,0.333795,3248.63834
原野,原野,notion,notion,"#FFFF00",0,2,2,0,2,2,0.009209,4,0.274744,0.295015,1739.201755
去了,去了,notion,notion,"#FFFF00",0,2,2,0,2,2,0.017811,4,0.302024,0.33611,3433.964749
去去,去去,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
去年,去年,notion,notion,"#FFFF00",0,4,4,0,5,5,0.030271,4,0.329898,0.371132,14439.63279
去蔽,去蔽,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
县城,县城,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
县联社,县联社,notion,notion,"#FFFF00",0,1,1,0,3,3,0.003733,4,0.260757,0.270584,0
参事,参事,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
参军,参军,notion,notion,"#FFFF00",0,3,3,0,4,4,0.024017,4,0.317319,0.356085,9238.881074
参府,参府,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
参政,参政,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
参议,参议,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
参议院,参议院,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
参驻,参驻,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
又动,又动,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
又爱又怕,又爱又怕,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
友声,友声,notion,notion,"#FFFF00",0,2,2,0,152,152,0.017811,4,0.302024,0.33611,3433.964749
友邦,友邦,notion,notion,"#FFFF00",0,1,1,0,1,1,0.001358,4,0.253052,0.255988,0
双喜临门,双喜临门,notion,notion,"#FFFF00",0,1,1,0,3,3,0.006205,4,0.268472,0.284361,0
双手,双手,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013313,4,0.286824,0.314177,2324.584598
双方,双方,notion,notion,"#FFFF00",0,2,2,0,2,2,0.017431,4,0.298852,0.331717,2608.70573
反共,反共,notion,notion,"#FFFF00",0,5,5,0,6,6,0.036219,4,0.34316,0.385801,22410.323807
反击,反击,notion,notion,"#FFFF00",0,2,2,0,3,3,0.013617,4,0.287416,0.315074,2251.443992
反帝,反帝,notion,notion,"#FFFF00",0,3,3,0,8,8,0.021951,4,0.308898,0.345347,7422.730046
反悔,反悔,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
反省,反省,notion,notion,"#FFFF00",0,2,2,0,8,8,0.016224,4,0.298246,0.330867,3721.726669
反美乎,反美乎,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
反美潮,反美潮,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
反面,反面,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
发出,发出,notion,notion,"#FFFF00",0,5,5,0,6,6,0.032206,4,0.328234,0.369237,18461.055632
叔孙通,叔孙通,notion,notion,"#FFFF00",0,2,2,0,2,2,0.009194,4,0.273165,0.292386,842.592503
取暖,取暖,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
取材,取材,notion,notion,"#FFFF00",0,2,2,0,2,2,0.016224,4,0.298246,0.330867,3721.726669
受到,受到,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013587,4,0.288104,0.316113,2600.732567
受阻,受阻,notion,notion,"#FFFF00",0,3,3,0,3,3,0.016606,4,0.290508,0.31973,3490.191891
受难,受难,notion,notion,"#FFFF00",0,2,2,0,3,3,0.011056,4,0.278503,0.301156,881.625453
变则通,变则通,notion,notion,"#FFFF00",0,2,2,0,2,2,0.014188,4,0.288209,0.316271,2007.665403
变动,变动,notion,notion,"#FFFF00",0,5,5,0,5,5,0.025955,4,0.314179,0.352201,14333.052279
变天,变天,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
变好,变好,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00532,4,0.264792,0.27789,0
变戏法,变戏法,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
变更,变更,notion,notion,"#FFFF00",0,4,4,0,4,4,0.02324,4,0.310311,0.347215,9600.174237
变猪,变猪,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
变蛋,变蛋,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
叙餐,叙餐,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003263,4,0.258179,0.265798,0
叛乱,叛乱,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
叛逆,叛逆,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
古寺,古寺,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
古文,古文,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
古蹟,古蹟,notion,notion,"#FFFF00",0,2,2,0,2,2,0.016795,4,0.297441,0.329733,2700.940674
只怕,只怕,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
叫喊,叫喊,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
叫嚣,叫嚣,notion,notion,"#FFFF00",0,2,2,0,3,3,0.014794,4,0.28985,0.318727,2075.122802
叫声,叫声,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
可充,可充,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
可办,可办,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
可否,可否,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00532,4,0.264792,0.27789,0
可悲,可悲,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
可有,可有,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
可望,可望,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
可笑,可笑,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
可耻,可耻,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
可言,可言,notion,notion,"#FFFF00",0,2,2,0,2,2,0.015949,4,0.295834,0.32745,2851.157683
可贵,可贵,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
可赦乎,可赦乎,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
可闻,可闻,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
可靠,可靠,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00532,4,0.264792,0.27789,0
台山,台山,notion,notion,"#FFFF00",0,1,1,0,5,5,0.006205,4,0.268472,0.284361,0
台湾人,台湾人,notion,notion,"#FFFF00",0,4,4,0,4,4,0.014853,4,0.285032,0.31149,3883.336727
史地,史地,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
史塔森,史塔森,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
史学家,史学家,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
史学方法,史学方法,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
史特朗,史特朗,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
史略,史略,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
史考,史考,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
史记,史记,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
史诗,史诗,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
史迹,史迹,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
史靖,史靖,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
史靖着,史靖着,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
叶子,叶子,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
叶楚伧,叶楚伧,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
司坦,司坦,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
司披,司披,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
司机,司机,notion,notion,"#FFFF00",0,1,1,0,2,2,0.003733,4,0.260757,0.270584,0
司马迁,司马迁,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
吃人,吃人,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
吃光,吃光,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007793,4,0.273334,0.292643,0
各业,各业,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
各个,各个,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
各尽其,各尽其,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
各报,各报,notion,notion,"#FFFF00",0,1,1,0,2,2,0.007412,4,0.271558,0.289651,0
各方对,各方对,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
各校,各校,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
各派,各派,notion,notion,"#FFFF00",0,2,2,0,2,2,0.009194,4,0.273165,0.292386,842.592503
合作社,合作社,notion,notion,"#FFFF00",0,3,3,0,8,8,0.021134,4,0.309452,0.346071,8532.181241
合并,合并,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013343,4,0.285576,0.312272,1835.082218
合法化,合法化,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
合立,合立,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
吊胃口,吊胃口,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
同事,同事,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013269,4,0.285606,0.312319,1819.172129
同仁,同仁,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
同命,同命,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
同声,同声,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
同好,同好,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
同工,同工,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
同情,同情,notion,notion,"#FFFF00",0,5,5,0,8,8,0.035043,4,0.341286,0.383801,23078.531016
同情心,同情心,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
同意,同意,notion,notion,"#FFFF00",0,2,2,0,2,2,0.015949,4,0.295834,0.32745,2851.157683
同是,同是,notion,notion,"#FFFF00",0,1,1,0,1,1,0.001358,4,0.253052,0.255988,0
名作家,名作家,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
名流,名流,notion,notion,"#FFFF00",0,2,2,0,3,3,0.017431,4,0.298852,0.331717,2608.70573
后之,后之,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
后台,后台,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
后的,后的,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
后记,后记,notion,notion,"#FFFF00",0,3,3,0,3,3,0.018665,4,0.299393,0.332499,6560.243268
吏夜,吏夜,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
吕正操,吕正操,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
吕运亨,吕运亨,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
君病,君病,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
否乎,否乎,notion,notion,"#FFFF00",0,1,1,0,1,1,0.00532,4,0.264792,0.27789,0
听不懂,听不懂,notion,notion,"#FFFF00",0,1,1,0,2,2,0.006205,4,0.268472,0.284361,0
吴国桢,吴国桢,notion,notion,"#FFFF00",0,3,3,0,3,3,0.008285,4,0.268991,0.285311,1090.46256
吴天,吴天,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
吴恩裕,吴恩裕,notion,notion,"#FFFF00",0,2,2,0,2,2,0.016795,4,0.297441,0.329733,2700.940674
吴景超,吴景超,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
吸入,吸入,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
告一段落,告一段落,notion,notion,"#FFFF00",0,2,2,0,2,2,0.015494,4,0.293906,0.324679,2460.12156
告别,告别,notion,notion,"#FFFF00",0,3,3,0,3,3,0.017921,4,0.297018,0.329161,6207.245213
告捷,告捷,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
告状,告状,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
告警,告警,notion,notion,"#FFFF00",0,2,2,0,2,2,0.013343,4,0.285576,0.312272,1835.082218
呐喊,呐喊,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
周朝,周朝,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
周段,周段,notion,notion,"#FFFF00",0,1,1,0,1,1,0.003733,4,0.260757,0.270584,0
周谷城,周谷城,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
周鲸文,周鲸文,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
呼吸,呼吸,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005931,4,0.267118,0.281999,0
呼啸,呼啸,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006205,4,0.268472,0.284361,0
命吗,命吗,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007793,4,0.273334,0.292643,0
命脉,命脉,notion,notion,"#FFFF00",0,1,1,0,1,1,0.010019,4,0.281315,0.305617,0
和尚,和尚,notion,notion,"#FFFF00",0,1,1,0,1,1,0.005684,4,0.265963,0.279968,0
和文,和文,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
和民说,和民说,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
哀尸吟,哀尸吟,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
哀情,哀情,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
哈勒,哈勒,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007382,4,0.272023,0.290439,0
哈密,哈密,notion,notion,"#FFFF00",0,1,1,0,1,1,0.006776,4,0.269878,0.286786,0
哈泰,哈泰,notion,notion,"#FFFF00",0,1,1,0,1,1,0.007412,4,0.271558,0.289651,0
