Id,Label,timeset,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,eigencentrality,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
F._Geyrasi(1945),F._Geyrasi,,author,0,4,4,0,4,4,0.002682,10,0.198308,0.205702,1573.355503
不列颠 (n),不列颠,,notion,2,0,2,2,0,2,0.001333,10,0.1892,0.19685,161.260085
地中海 (n),地中海,,notion,9,0,9,9,0,9,0.014754,10,0.226177,0.239097,21402.627192
帝国 (n),帝国,,notion,8,0,8,8,0,8,0.006609,10,0.209509,0.220613,54634.217391
解放 (n),解放,,notion,16,0,16,18,0,18,0.025852,9,0.241552,0.255339,93218.535171
Hogg，P.(1945),Hogg，P.,,author,0,1,1,0,1,1,0.000374,11,0.162349,0.167117,0
英国议会 (n),英国议会,,notion,3,0,3,3,0,3,0.002266,10,0.193812,0.202183,14534.277689
Milner，I.(1945),Milner，I.,,author,0,6,6,0,6,6,0.007936,9,0.214868,0.225795,10609.006738
与其 (n),与其,,notion,4,0,4,4,0,4,0.003039,10,0.199265,0.208469,1097.308981
兴起 (n),兴起,,notion,5,0,5,5,0,5,0.005155,10,0.204181,0.214867,1234.950527
实质 (n),实质,,notion,2,0,2,2,0,2,0.001095,10,0.176871,0.182688,0.166667
德国 (n),德国,,notion,19,0,19,27,0,27,0.070094,8,0.25602,0.274399,142966.529111
民族 (n),民族,,notion,30,0,30,32,0,32,0.041654,9,0.242739,0.258749,161899.403979
社会主义 (n),社会主义,,notion,64,0,64,98,0,98,0.085772,9,0.247864,0.265954,518496.654747
一学生(1945),一学生,,author,0,3,3,0,3,3,0.001166,10,0.183964,0.190613,14627.799455
也要 (n),也要,,notion,1,0,1,1,0,1,0.000353,11,0.155382,0.159329,0
学生会 (n),学生会,,notion,2,0,2,2,0,2,0.002245,10,0.198167,0.207534,5738.910019
接收 (n),接收,,notion,3,0,3,3,0,3,0.007367,9,0.222261,0.234505,27526.010715
一民(1945),一民,,author,0,9,9,0,9,9,0.011339,9,0.218735,0.230221,50413.764256
庆祝 (n),庆祝,,notion,9,0,9,9,0,9,0.042548,8,0.250383,0.267111,37562.643034
应有 (n),应有,,notion,25,0,25,93,0,93,0.055964,8,0.251981,0.269676,139518.53898
当心 (n),当心,,notion,8,0,8,8,0,8,0.008828,10,0.217277,0.229738,26278.109126
把戏 (n),把戏,,notion,3,0,3,3,0,3,0.00811,9,0.223066,0.235456,3225.126297
汉奸 (n),汉奸,,notion,14,0,14,14,0,14,0.021719,8,0.234226,0.248064,186947.070578
游街 (n),游街,,notion,1,0,1,1,0,1,0.000657,10,0.17948,0.185454,0
节目 (n),节目,,notion,1,0,1,1,0,1,0.000657,10,0.17948,0.185454,0
髑髅 (n),髑髅,,notion,1,0,1,1,0,1,0.000657,10,0.17948,0.185454,0
一生(1945),一生,,author,0,6,6,0,6,6,0.003652,10,0.200298,0.208154,4949.682703
上海市 (n),上海市,,notion,5,0,5,6,0,6,0.017137,9,0.237409,0.251061,16628.58967
大中学生 (n),大中学生,,notion,2,0,2,2,0,2,0.001123,10,0.180676,0.18684,67.562288
始末 (n),始末,,notion,4,0,4,6,0,6,0.002132,10,0.191614,0.199971,2881.173807
欢迎 (n),欢迎,,notion,16,0,16,16,0,16,0.018221,10,0.234007,0.247288,109840.588899
特使 (n),特使,,notion,8,0,8,8,0,8,0.02197,9,0.236821,0.250556,23091.626864
马歇 (n),马歇,,notion,3,0,3,3,0,3,0.002636,10,0.2,0.209398,1419.667625
丁一(1945),丁一,,author,0,7,7,0,7,7,0.0045,9,0.195596,0.203336,16580.387291
人心 (n),人心,,notion,8,0,8,9,0,9,0.008942,10,0.21562,0.227665,61341.464635
征文 (n),征文,,notion,17,0,17,17,0,17,0.017877,10,0.220047,0.232611,18101.810491
新年 (n),新年,,notion,22,0,22,23,0,23,0.027961,10,0.232718,0.246373,83826.049307
有关 (n),有关,,notion,5,0,5,5,0,5,0.004649,10,0.209364,0.220151,4090.972105
民间 (n),民间,,notion,7,0,7,7,0,7,0.006432,10,0.213297,0.225076,23884.902549
疾苦 (n),疾苦,,notion,1,0,1,1,0,1,0.000484,10,0.163599,0.167953,0
解除 (n),解除,,notion,7,0,7,7,0,7,0.008295,10,0.214493,0.226119,4984.271128
丁易(1945),丁易,,author,0,3,3,0,3,3,0.003849,10,0.203729,0.212368,14825.555651
杂谈 (n),杂谈,,notion,7,0,7,8,0,8,0.010715,10,0.22689,0.239605,18809.972953
清客 (n),清客,,notion,1,0,1,1,0,1,0.000417,11,0.16925,0.174011,0
丁玲(1945),丁玲,,author,0,2,2,0,2,2,0.002291,9,0.203017,0.211168,98.513356
开会 (n),开会,,notion,2,0,2,2,0,2,0.029227,8,0.244981,0.261058,7382.425931
丁聪(1945),丁聪,,author,0,6,6,0,6,6,0.026238,9,0.236544,0.252354,28861.529009
之道 (n),之道,,notion,13,0,13,13,0,13,0.021374,10,0.234786,0.248695,85327.263558
反对 (n),反对,,notion,60,0,60,90,0,90,0.155097,8,0.27087,0.29314,653540.581359
塑像 (n),塑像,,notion,2,0,2,2,0,2,0.003028,10,0.204791,0.215108,333.110097
良民 (n),良民,,notion,1,0,1,1,0,1,0.000953,10,0.191297,0.199144,0
丁西林(1945),丁西林,,author,0,6,6,0,6,6,0.01076,9,0.223396,0.236093,15111.917468
上海 (n),上海,,notion,71,0,71,90,0,90,0.120224,8,0.266656,0.288945,1117812.345532
健全 (n),健全,,notion,19,0,19,21,0,21,0.034751,9,0.23165,0.246453,36214.432489
创设 (n),创设,,notion,2,0,2,2,0,2,0.001165,10,0.185453,0.192709,128.638309
即刻 (n),即刻,,notion,2,0,2,2,0,2,0.003994,10,0.21553,0.226664,372.30991
大学 (n),大学,,notion,50,0,50,54,0,54,0.090898,8,0.262456,0.281933,586737.053295
应该 (n),应该,,notion,25,0,25,26,0,26,0.053644,8,0.248993,0.264845,153832.002879
代表 (n),代表,,notion,32,0,32,36,0,36,0.093534,8,0.264136,0.283659,340012.839477
参议会 (n),参议会,,notion,4,0,4,5,0,5,0.01383,9,0.233039,0.246054,11634.44657
怒吼 (n),怒吼,,notion,4,0,4,4,0,4,0.002188,10,0.188669,0.196286,14905.843182
第三次 (n),第三次,,notion,10,0,10,10,0,10,0.015912,9,0.228359,0.241958,48415.865833
第二届 (n),第二届,,notion,1,0,1,1,0,1,0.000715,10,0.183347,0.18986,0
见闻 (n),见闻,,notion,14,0,14,14,0,14,0.00779,9,0.210017,0.221288,190433.649848
万英(1945),万英,,author,0,4,4,0,4,4,0.004189,9,0.207932,0.217098,3765.510584
声音 (n),声音,,notion,9,0,9,9,0,9,0.007483,9,0.216236,0.227847,39864.667905
这是 (n),这是,,notion,7,0,7,7,0,7,0.009112,9,0.221658,0.234336,29105.743023
不耳(1945),不耳,,author,0,4,4,0,4,4,0.004558,9,0.210969,0.220558,15566.279431
人大 (n),人大,,notion,1,0,1,1,0,1,0.000444,10,0.174217,0.179382,0
游行 (n),游行,,notion,11,0,11,12,0,12,0.028221,8,0.24392,0.259104,51031.825302
追记 (n),追记,,notion,4,0,4,4,0,4,0.005385,10,0.211515,0.222856,3740.717184
丘八大(1945),丘八大,,author,0,2,2,0,2,2,0.000911,11,0.170978,0.17736,14532
无锡 (n),无锡,,notion,10,0,10,10,0,10,0.007665,10,0.206233,0.217988,119833.517583
日军 (n),日军,,notion,1,0,1,1,0,1,0.000336,12,0.146015,0.149888,0
东方晦之(1945),东方晦之,,author,0,5,5,0,5,5,0.010564,9,0.221172,0.232722,3587.641768
前因后果 (n),前因后果,,notion,2,0,2,2,0,2,0.00204,10,0.199593,0.209043,65.44406
宣言 (n),宣言,,notion,16,0,16,25,0,25,0.088068,8,0.262116,0.281804,97856.05646
对华 (n),对华,,notion,12,0,12,13,0,13,0.057069,8,0.255723,0.272784,32053.896503
时局 (n),时局,,notion,51,0,51,64,0,64,0.115495,8,0.265012,0.285364,419041.616893
杜鲁门 (n),杜鲁门,,notion,31,0,31,35,0,35,0.081628,8,0.258654,0.276922,236772.543605
严亚明(1945),严亚明,,author,0,3,3,0,3,3,0.002314,9,0.191367,0.199035,1088.796384
一大 (n),一大,,notion,2,0,2,2,0,2,0.002293,10,0.201693,0.211746,1019.552219
贪污案 (n),贪污案,,notion,3,0,3,3,0,3,0.00263,10,0.202002,0.212108,8648.815604
严信民(1945),严信民,,author,0,3,3,0,3,3,0.011665,9,0.226247,0.239113,2421.721388
保证 (n),保证,,notion,4,0,4,4,0,4,0.004435,10,0.207665,0.218434,1066.196352
永久 (n),永久,,notion,5,0,5,5,0,5,0.019783,9,0.23649,0.250917,21750.14045
严克(1945),严克,,author,0,1,1,0,1,1,0.000308,1,1,1,0
晓歌 (n),晓歌,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
严奇(1945),严奇,,author,0,3,3,0,3,3,0.001735,10,0.195565,0.203305,15006.652751
东京 (n),东京,,notion,9,0,9,11,0,11,0.028746,9,0.241681,0.25704,70423.428008
签订 (n),签订,,notion,2,0,2,2,0,2,0.001987,10,0.193322,0.201973,1649.295951
降书 (n),降书,,notion,1,0,1,1,0,1,0.000365,11,0.163577,0.167997,0
严延(1945),严延,,author,0,12,12,0,12,12,0.027837,9,0.236744,0.253096,75289.422333
中苏 (n),中苏,,notion,8,0,8,8,0,8,0.038866,8,0.247332,0.264041,35097.586855
匈两国 (n),匈两国,,notion,1,0,1,1,0,1,0.001071,10,0.191428,0.199508,0
增进 (n),增进,,notion,2,0,2,2,0,2,0.00144,10,0.191433,0.199553,340.83801
大选 (n),大选,,notion,29,0,29,37,0,37,0.042155,9,0.241568,0.256593,177554.309253
悲观 (n),悲观,,notion,3,0,3,3,0,3,0.002067,10,0.195166,0.204,379.528836
成立 (n),成立,,notion,12,0,12,23,0,23,0.062219,8,0.257226,0.27525,51215.735013
政权 (n),政权,,notion,9,0,9,10,0,10,0.007921,10,0.219436,0.231155,42122.436508
认识 (n),认识,,notion,34,0,34,40,0,40,0.043518,9,0.245477,0.261526,195578.196929
邦交 (n),邦交,,notion,2,0,2,2,0,2,0.00144,10,0.191433,0.199553,340.83801
开展 (n),开展,,notion,5,0,5,5,0,5,0.006888,10,0.216571,0.228135,4247.021952
形式 (n),形式,,notion,6,0,6,6,0,6,0.020326,9,0.238508,0.252841,21057.226479
欧美 (n),欧美,,notion,2,0,2,4,0,4,0.001538,10,0.192891,0.20127,552.695969
澈底 (n),澈底,,notion,11,0,11,11,0,11,0.01647,10,0.229007,0.242137,19985.939089
严景矅(1945),严景矅,,author,0,4,4,0,4,4,0.007034,9,0.214938,0.225201,3206.962988
全国 (n),全国,,notion,24,0,24,36,0,36,0.071096,8,0.257865,0.27655,240396.478871
帮助 (n),帮助,,notion,2,0,2,2,0,2,0.001637,10,0.197876,0.206789,69.985622
之四 (n),之四,,notion,12,0,12,14,0,14,0.0203,10,0.233121,0.246853,58049.675484
修身 (n),修身,,notion,1,0,1,1,0,1,0.001734,10,0.201766,0.211554,0
实施 (n),实施,,notion,21,0,21,24,0,24,0.051096,9,0.251562,0.267884,140062.618703
成效 (n),成效,,notion,1,0,1,1,0,1,0.001734,10,0.201766,0.211554,0
民主运动 (n),民主运动,,notion,28,0,28,30,0,30,0.036359,9,0.241842,0.256046,161977.6686
经验 (n),经验,,notion,21,0,21,22,0,22,0.023781,10,0.232472,0.246961,90624.76637
齐家治国平天下 (n),齐家治国平天下,,notion,1,0,1,1,0,1,0.001734,10,0.201766,0.211554,0
现实 (n),现实,,notion,10,0,10,11,0,11,0.013667,10,0.229101,0.242091,18042.597457
理想 (n),理想,,notion,17,0,17,17,0,17,0.031144,9,0.241232,0.25566,72341.771011
丑剧 (n),丑剧,,notion,2,0,2,2,0,2,0.00164,10,0.183162,0.190094,1239.240013
中庭 (n),中庭,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
之音 (n),之音,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
人世 (n),人世,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
今天天气 (n),今天天气,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
从头 (n),从头,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
傀儡戏 (n),傀儡戏,,notion,2,0,2,2,0,2,0.001928,10,0.185785,0.19317,1686.753057
先画 (n),先画,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
凯归 (n),凯归,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
半是 (n),半是,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
回天 (n),回天,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
姓名 (n),姓名,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
婢子 (n),婢子,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
山河 (n),山河,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
岳王 (n),岳王,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
年麟阁 (n),年麟阁,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
弓刀 (n),弓刀,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
战争 (n),战争,,notion,50,0,50,58,0,58,0.104002,8,0.265564,0.286855,955791.37724
摧残 (n),摧残,,notion,6,0,6,7,0,7,0.004994,10,0.204514,0.214592,7289.162142
整顿 (n),整顿,,notion,3,0,3,3,0,3,0.002595,10,0.191812,0.200294,7034.72968
文化 (n),文化,,notion,62,0,62,82,0,82,0.1192,8,0.26508,0.284811,1032895.159892
斗柄 (n),斗柄,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
春到 (n),春到,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
枫叶 (n),枫叶,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
树老 (n),树老,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
灶间 (n),灶间,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
炮弹 (n),炮弹,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
留得 (n),留得,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
祠立壁 (n),祠立壁,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
红于 (n),红于,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
美人图 (n),美人图,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
自写 (n),自写,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
花瓶 (n),花瓶,,notion,2,0,2,2,0,2,0.001689,10,0.183134,0.19008,2595.010454
英雄 (n),英雄,,notion,13,0,13,15,0,15,0.01165,10,0.221719,0.234539,143480.75782
荒山 (n),荒山,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
血泪 (n),血泪,,notion,5,0,5,5,0,5,0.002968,10,0.189338,0.19759,8080.443204
都市 (n),都市,,notion,5,0,5,6,0,6,0.009892,10,0.225279,0.23823,69111.68569
阅人 (n),阅人,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
阶下 (n),阶下,,notion,1,0,1,1,0,1,0.001273,10,0.182715,0.18948,0
丹尼尔(1945),丹尼尔,,author,0,3,3,0,3,3,0.004298,10,0.209593,0.218568,15152.025222
两种 (n),两种,,notion,20,0,20,24,0,24,0.027877,9,0.241288,0.255804,210839.883561
势力范围 (n),势力范围,,notion,1,0,1,1,0,1,0.000423,11,0.173278,0.178141,0
于蒪(1945),于蒪,,author,0,4,4,0,4,4,0.021111,9,0.233466,0.248336,4762.888949
时期 (n),时期,,notion,6,0,6,6,0,6,0.020221,9,0.236413,0.250191,11052.347925
亚槐(1945),亚槐,,author,0,7,7,0,7,7,0.004429,10,0.207825,0.21663,73905.070255
原它 (n),原它,,notion,1,0,1,1,0,1,0.000478,11,0.172068,0.176848,0
后悔 (n),后悔,,notion,1,0,1,1,0,1,0.000478,11,0.172068,0.176848,0
如此 (n),如此,,notion,26,0,26,26,0,26,0.02529,9,0.236806,0.251675,318888.164235
民意 (n),民意,,notion,15,0,15,17,0,17,0.051171,9,0.255364,0.271716,213255.699028
永为 (n),永为,,notion,1,0,1,1,0,1,0.000478,11,0.172068,0.176848,0
赖伐尔 (n),赖伐尔,,notion,1,0,1,1,0,1,0.000478,11,0.172068,0.176848,0
陈迹 (n),陈迹,,notion,1,0,1,1,0,1,0.000478,11,0.172068,0.176848,0
以君(1945),以君,,author,0,2,2,0,2,2,0.008296,9,0.218703,0.229951,7562.199628
愿望 (n),愿望,,notion,4,0,4,4,0,4,0.002409,10,0.196018,0.204858,29218.926933
任华(1945),任华,,author,0,3,3,0,3,3,0.000957,11,0.153494,0.157501,29063
医院 (n),医院,,notion,2,0,2,2,0,2,0.001037,10,0.181316,0.187984,43590
战地 (n),战地,,notion,1,0,1,1,0,1,0.000349,12,0.13307,0.135623,0
记某 (n),记某,,notion,1,0,1,1,0,1,0.000349,12,0.13307,0.135623,0
任四维(1945),任四维,,author,0,2,2,0,2,2,0.002868,9,0.208433,0.217431,14532
呼吁 (n),呼吁,,notion,22,0,22,36,0,36,0.087362,8,0.263303,0.282837,251241.746583
宁波人 (n),宁波人,,notion,1,0,1,1,0,1,0.000374,10,0.172484,0.17742,0
伊利奥特(1945),伊利奥特,,author,0,4,4,0,4,4,0.022836,9,0.235006,0.251167,4076.320975
军事 (n),军事,,notion,16,0,16,18,0,18,0.052359,8,0.253555,0.270475,81822.383421
情势 (n),情势,,notion,9,0,9,9,0,9,0.016166,9,0.229978,0.242937,17696.280361
日寇 (n),日寇,,notion,4,0,4,4,0,4,0.00536,10,0.213197,0.224639,649.212992
伍同伐(1945),伍同伐,,author,0,1,1,0,1,1,0.000308,1,1,1,0
中国国民党 (n),中国国民党,,notion,1,0,1,1,0,1,0.000308,1,1,1,0
伍启元(1945),伍启元,,author,0,3,3,0,3,3,0.006828,9,0.215371,0.22577,798.863388
应付 (n),应付,,notion,6,0,6,6,0,6,0.013412,8,0.231229,0.244095,10160.241715
当前 (n),当前,,notion,94,0,94,100,0,100,0.189868,8,0.271346,0.294546,953137.76331
经济恐慌 (n),经济恐慌,,notion,7,0,7,7,0,7,0.007878,10,0.21729,0.22914,2961.509898
伯伟(1945),伯伟,,author,0,3,3,0,3,3,0.001431,10,0.18961,0.196475,345.392057
国共两党 (n),国共两党,,notion,5,0,5,5,0,5,0.010088,9,0.227972,0.240178,13480.594486
重开 (n),重开,,notion,2,0,2,2,0,2,0.002326,10,0.195344,0.204084,1542.984011
伯华(1945),伯华,,author,0,7,7,0,7,7,0.018309,9,0.232495,0.247226,22615.192317
一种 (n),一种,,notion,15,0,15,15,0,15,0.022389,9,0.238555,0.252849,79508.870172
作家 (n),作家,,notion,12,0,12,13,0,13,0.050275,8,0.253007,0.27002,69525.921482
写作 (n),写作,,notion,3,0,3,3,0,3,0.005349,10,0.215767,0.22759,965.33544
态度 (n),态度,,notion,33,0,33,35,0,35,0.069793,9,0.253688,0.269998,219350.994892
看法 (n),看法,,notion,33,0,33,35,0,35,0.060246,9,0.250772,0.267002,148999.641107
赵超构 (n),赵超构,,notion,1,0,1,1,0,1,0.000799,10,0.18864,0.196039,0
伯韩(1945),伯韩,,author,0,3,3,0,3,3,0.021909,9,0.234801,0.250229,5049.137513
制度 (n),制度,,notion,49,0,49,134,0,134,0.078153,9,0.255229,0.273064,475719.72118
复兴 (n),复兴,,notion,23,0,23,27,0,27,0.067633,8,0.256499,0.274239,104786.225988
重建 (n),重建,,notion,10,0,10,10,0,10,0.012248,10,0.229151,0.241537,17658.382237
首要地位 (n),首要地位,,notion,1,0,1,1,0,1,0.000753,10,0.18768,0.195005,0
何其芳(1945),何其芳,,author,0,3,3,0,3,3,0.002202,9,0.197951,0.205376,14879.844114
清明 (n),清明,,notion,4,0,4,4,0,4,0.006386,10,0.215883,0.227784,21740.360968
现实意义 (n),现实意义,,notion,1,0,1,1,0,1,0.000379,10,0.165243,0.169444,0
何惧(1945),何惧,,author,0,2,2,0,2,2,0.000699,11,0.168391,0.174116,14532
一定 (n),一定,,notion,3,0,3,3,0,3,0.002838,10,0.20248,0.212693,29230.454561
报仇 (n),报仇,,notion,1,0,1,1,0,1,0.00033,12,0.144124,0.147654,0
何方(1945),何方,,author,0,4,4,0,4,4,0.001865,10,0.185141,0.192103,15394.522677
小地主 (n),小地主,,notion,2,0,2,2,0,2,0.001306,10,0.182803,0.189615,1177.794459
眼中 (n),眼中,,notion,7,0,7,7,0,7,0.006602,10,0.208744,0.219748,22953.605576
解放区 (n),解放区,,notion,13,0,13,16,0,16,0.010334,9,0.219648,0.231937,42351.65087
资本家 (n),资本家,,notion,1,0,1,1,0,1,0.000384,11,0.15622,0.160303,0
何达(1945),何达,,author,0,1,1,0,1,1,0.001618,9,0.202978,0.211073,0
罗斯福 (n),罗斯福,,notion,10,0,10,10,0,10,0.05345,8,0.254666,0.271717,46877.681428
余伯约(1945),余伯约,,author,0,3,3,0,3,3,0.003208,9,0.202559,0.210869,15262.307082
时代 (n),时代,,notion,53,0,53,61,0,61,0.066272,8,0.253087,0.270583,829763.616934
步伐 (n),步伐,,notion,1,0,1,1,0,1,0.000404,10,0.168442,0.173043,0
行进 (n),行进,,notion,4,0,4,4,0,4,0.003638,10,0.208409,0.218941,3402.072644
余剡溪(1945),余剡溪,,author,0,2,2,0,4,4,0.00158,10,0.184487,0.191817,165.451634
不忍 (n),不忍,,notion,3,0,3,4,0,4,0.006319,10,0.212368,0.224079,6621.541387
广州 (n),广州,,notion,28,0,28,34,0,34,0.019383,9,0.22484,0.239205,331099.626231
侯外卢(1945),侯外卢,,author,0,7,7,0,7,7,0.015011,9,0.227273,0.240842,41370.402761
亚细亚 (n),亚细亚,,notion,1,0,1,1,0,1,0.000715,10,0.185188,0.192105,0
商榷 (n),商榷,,notion,9,0,9,11,0,11,0.011628,10,0.224507,0.237399,86243.358793
方法 (n),方法,,notion,13,0,13,18,0,18,0.021109,10,0.236536,0.250467,147249.364575
生产 (n),生产,,notion,26,0,26,27,0,27,0.038947,10,0.241168,0.256105,167091.969052
答案 (n),答案,,notion,1,0,1,1,0,1,0.000715,10,0.185188,0.192105,0
侯外庐(1945),侯外庐,,author,0,5,5,0,5,5,0.03842,9,0.244676,0.26322,22459.350642
前途 (n),前途,,notion,54,0,54,58,0,58,0.089778,8,0.254719,0.272001,262863.568229
感言 (n),感言,,notion,17,0,17,22,0,22,0.025706,9,0.236482,0.250011,59936.242444
清议 (n),清议,,notion,1,0,1,1,0,1,0.001225,10,0.196581,0.205607,0
俊生(1945),俊生,,author,0,3,3,0,3,3,0.022554,9,0.235402,0.251632,4231.640193
国家 (n),国家,,notion,40,0,40,43,0,43,0.057692,9,0.251249,0.267829,339093.709668
社会党 (n),社会党,,notion,3,0,3,3,0,3,0.00843,9,0.223636,0.235982,855.385371
俞焕文(1945),俞焕文,,author,0,2,2,0,2,2,0.002424,9,0.204049,0.212373,8375.327463
科学 (n),科学,,notion,28,0,28,31,0,31,0.064904,8,0.2563,0.27401,163075.17752
营养 (n),营养,,notion,2,0,2,2,0,2,0.00077,10,0.174113,0.179496,98.817001
之根 (n),之根,,notion,1,0,1,1,0,1,0.005199,10,0.220508,0.232115,0
五十 (n),五十,,notion,4,0,4,4,0,4,0.014591,10,0.230569,0.243291,3261.171403
亚洲 (n),亚洲,,notion,12,0,12,14,0,14,0.039781,8,0.247737,0.263185,38852.991302
今后 (n),今后,,notion,22,0,22,24,0,24,0.090325,8,0.262931,0.281965,127196.462269
促进 (n),促进,,notion,2,0,2,2,0,2,0.006181,10,0.220903,0.232641,578.081049
几点 (n),几点,,notion,11,0,11,11,0,11,0.02266,9,0.238312,0.251709,17527.758918
制止 (n),制止,,notion,10,0,10,10,0,10,0.060944,8,0.255274,0.272989,22249.512261
前夕 (n),前夕,,notion,14,0,14,14,0,14,0.02073,9,0.236105,0.249263,57551.358683
反攻 (n),反攻,,notion,2,0,2,2,0,2,0.006768,9,0.223203,0.235105,605.002457
反苏 (n),反苏,,notion,6,0,6,6,0,6,0.023611,9,0.239965,0.253766,25427.331452
发展 (n),发展,,notion,60,0,60,68,0,68,0.146048,8,0.269644,0.29187,735089.155781
合作 (n),合作,,notion,30,0,30,39,0,39,0.050997,9,0.248381,0.264378,255082.959138
四年 (n),四年,,notion,3,0,3,3,0,3,0.00774,10,0.222329,0.23438,15503.319558
国庆日 (n),国庆日,,notion,3,0,3,3,0,3,0.008953,10,0.225154,0.237329,1669.517513
多数 (n),多数,,notion,1,0,1,1,0,1,0.005199,10,0.220508,0.232115,0
大前提 (n),大前提,,notion,1,0,1,1,0,1,0.005199,10,0.220508,0.232115,0
对象 (n),对象,,notion,2,0,2,3,0,3,0.005946,10,0.221098,0.232798,172.116165
尊重 (n),尊重,,notion,4,0,4,4,0,4,0.009935,10,0.225231,0.237522,15551.648076
希望 (n),希望,,notion,68,0,68,94,0,94,0.086919,8,0.254728,0.27285,837171.434247
建国 (n),建国,,notion,17,0,17,19,0,19,0.026532,9,0.237045,0.251079,97434.699934
意见 (n),意见,,notion,76,0,76,95,0,95,0.145181,8,0.266891,0.288704,906977.904437
所感 (n),所感,,notion,3,0,3,3,0,3,0.00605,10,0.222316,0.233988,3193.018212
所闻 (n),所闻,,notion,1,0,1,1,0,1,0.005199,10,0.220508,0.232115,0
旧金山 (n),旧金山,,notion,13,0,13,13,0,13,0.026737,9,0.237766,0.25103,16489.434131
