Id,Label,timeset,type,color
胡一声(1948),胡一声,,author,"#B4B4B4"
胡友山(1948),胡友山,,author,"#B4B4B4"
胡国安(1948),胡国安,,author,"#B4B4B4"
胡子婴(1948),胡子婴,,author,"#B4B4B4"
胡家祜(1948),胡家祜,,author,"#B4B4B4"
胡文山(1948),胡文山,,author,"#B4B4B4"
胡杭生(1948),胡杭生,,author,"#B4B4B4"
胡林(1948),胡林,,author,"#B4B4B4"
胡爲柏(1948),胡爲柏,,author,"#B4B4B4"
胡私(1948),胡私,,author,"#B4B4B4"
胡私讲(1948),胡私讲,,author,"#B4B4B4"
胡笛(1948),胡笛,,author,"#B4B4B4"
胡英民(1948),胡英民,,author,"#B4B4B4"
胡麟(1948),胡麟,,author,"#B4B4B4"
自莽(1948),自莽,,author,"#B4B4B4"
舒兴(1948),舒兴,,author,"#B4B4B4"
舒曼(1948),舒曼,,author,"#B4B4B4"
艾父(1948),艾父,,author,"#B4B4B4"
艾群(1948),艾群,,author,"#B4B4B4"
艾芜(1948),艾芜,,author,"#B4B4B4"
艾迟(1948),艾迟,,author,"#B4B4B4"
芝英(1948),芝英,,author,"#B4B4B4"
芮沐(1948),芮沐,,author,"#B4B4B4"
芴章(1948),芴章,,author,"#B4B4B4"
苏代(1948),苏代,,author,"#B4B4B4"
苏岚(1948),苏岚,,author,"#B4B4B4"
苏新(1948),苏新,,author,"#B4B4B4"
苏汝江(1948),苏汝江,,author,"#B4B4B4"
苏洞国(1948),苏洞国,,author,"#B4B4B4"
苏翰笙(1948),苏翰笙,,author,"#B4B4B4"
苗伯骆(1948),苗伯骆,,author,"#B4B4B4"
若苏(1948),若苏,,author,"#B4B4B4"
范刚(1948),范刚,,author,"#B4B4B4"
范士宏(1948),范士宏,,author,"#B4B4B4"
范家骅(1948),范家骅,,author,"#B4B4B4"
范成之(1948),范成之,,author,"#B4B4B4"
范泉(1948),范泉,,author,"#B4B4B4"
茅盾(1948),茅盾,,author,"#B4B4B4"
荒漠(1948),荒漠,,author,"#B4B4B4"
药知非(1948),药知非,,author,"#B4B4B4"
莘薇(1948),莘薇,,author,"#B4B4B4"
莫如俭(1948),莫如俭,,author,"#B4B4B4"
萍天(1948),萍天,,author,"#B4B4B4"
萍庵(1948),萍庵,,author,"#B4B4B4"
萧文(1948),萧文,,author,"#B4B4B4"
萧望卿(1948),萧望卿,,author,"#B4B4B4"
萧梅(1948),萧梅,,author,"#B4B4B4"
萧般吉(1948),萧般吉,,author,"#B4B4B4"
萧辉楷(1948),萧辉楷,,author,"#B4B4B4"
葛汉民(1948),葛汉民,,author,"#B4B4B4"
葛维其（Georges_Gurvitch）(1948),葛维其（Georges_Gurvitch）,,author,"#B4B4B4"
董时进(1948),董时进,,author,"#B4B4B4"
董每戡(1948),董每戡,,author,"#B4B4B4"
葵尚思(1948),葵尚思,,author,"#B4B4B4"
蒋修苗(1948),蒋修苗,,author,"#B4B4B4"
蒋学模(1948),蒋学模,,author,"#B4B4B4"
蒋尚思(1948),蒋尚思,,author,"#B4B4B4"
蒋平(1948),蒋平,,author,"#B4B4B4"
蒋恩钿(1948),蒋恩钿,,author,"#B4B4B4"
蒋无逆(1948),蒋无逆,,author,"#B4B4B4"
蒋某(1948),蒋某,,author,"#B4B4B4"
蒋源(1948),蒋源,,author,"#B4B4B4"
蒋笃才(1948),蒋笃才,,author,"#B4B4B4"
蒋阿英(1948),蒋阿英,,author,"#B4B4B4"
蒙毅(1948),蒙毅,,author,"#B4B4B4"
蒿目(1948),蒿目,,author,"#B4B4B4"
蓝悒(1948),蓝悒,,author,"#B4B4B4"
蓝蒲珍(1948),蓝蒲珍,,author,"#B4B4B4"
蔚如(1948),蔚如,,author,"#B4B4B4"
蔡侯(1948),蔡侯,,author,"#B4B4B4"
蔡壬侯(1948),蔡壬侯,,author,"#B4B4B4"
蔡尚钰(1948),蔡尚钰,,author,"#B4B4B4"
蕴平(1948),蕴平,,author,"#B4B4B4"
蕴谛(1948),蕴谛,,author,"#B4B4B4"
薛愚(1948),薛愚,,author,"#B4B4B4"
薛汕(1948),薛汕,,author,"#B4B4B4"
虞人(1948),虞人,,author,"#B4B4B4"
蜀人(1948),蜀人,,author,"#B4B4B4"
衣锦(1948),衣锦,,author,"#B4B4B4"
补齐(1948),补齐,,author,"#B4B4B4"
袁国弼(1948),袁国弼,,author,"#B4B4B4"
袁昌英(1948),袁昌英,,author,"#B4B4B4"
袁非愚(1948),袁非愚,,author,"#B4B4B4"
裘审行(1948),裘审行,,author,"#B4B4B4"
裘思(1948),裘思,,author,"#B4B4B4"
裘文静(1948),裘文静,,author,"#B4B4B4"
见仁(1948),见仁,,author,"#B4B4B4"
许寂(1948),许寂,,author,"#B4B4B4"
许小花(1948),许小花,,author,"#B4B4B4"
许少甫(1948),许少甫,,author,"#B4B4B4"
许文静(1948),许文静,,author,"#B4B4B4"
许斐(1948),许斐,,author,"#B4B4B4"
许明(1948),许明,,author,"#B4B4B4"
许杰(1948),许杰,,author,"#B4B4B4"
许由(1948),许由,,author,"#B4B4B4"
谔士(1948),谔士,,author,"#B4B4B4"
谢南阳(1948),谢南阳,,author,"#B4B4B4"
谢菁(1948),谢菁,,author,"#B4B4B4"
谢静安(1948),谢静安,,author,"#B4B4B4"
谷新(1948),谷新,,author,"#B4B4B4"
谷方(1948),谷方,,author,"#B4B4B4"
谷林歌(1948),谷林歌,,author,"#B4B4B4"
费吴炯(1948),费吴炯,,author,"#B4B4B4"
费正清(1948),费正清,,author,"#B4B4B4"
贺明(1948),贺明,,author,"#B4B4B4"
贺毅(1948),贺毅,,author,"#B4B4B4"
贾子心(1948),贾子心,,author,"#B4B4B4"
贾才(1948),贾才,,author,"#B4B4B4"
贾观仁(1948),贾观仁,,author,"#B4B4B4"
赵心梅(1948),赵心梅,,author,"#B4B4B4"
赵瑞生(1948),赵瑞生,,author,"#B4B4B4"
赵超构(1948),赵超构,,author,"#B4B4B4"
赵迺抟(1948),赵迺抟,,author,"#B4B4B4"
越人(1948),越人,,author,"#B4B4B4"
路人(1948),路人,,author,"#B4B4B4"
路维宽(1948),路维宽,,author,"#B4B4B4"
过客(1948),过客,,author,"#B4B4B4"
进一(1948),进一,,author,"#B4B4B4"
远云岚(1948),远云岚,,author,"#B4B4B4"
远清(1948),远清,,author,"#B4B4B4"
迟玉(1948),迟玉,,author,"#B4B4B4"
透云(1948),透云,,author,"#B4B4B4"
遇之(1948),遇之,,author,"#B4B4B4"
道行(1948),道行,,author,"#B4B4B4"
邑文(1948),邑文,,author,"#B4B4B4"
邓威(1948),邓威,,author,"#B4B4B4"
邓钜经(1948),邓钜经,,author,"#B4B4B4"
邢慕寰(1948),邢慕寰,,author,"#B4B4B4"
邱克勤(1948),邱克勤,,author,"#B4B4B4"
邱吾(1948),邱吾,,author,"#B4B4B4"
邵循道(1948),邵循道,,author,"#B4B4B4"
邵景圆(1948),邵景圆,,author,"#B4B4B4"
邵燕平(1948),邵燕平,,author,"#B4B4B4"
邵燕祥(1948),邵燕祥,,author,"#B4B4B4"
郁栀(1948),郁栀,,author,"#B4B4B4"
郑义(1948),郑义,,author,"#B4B4B4"
郑伯彬(1948),郑伯彬,,author,"#B4B4B4"
郑侠(1948),郑侠,,author,"#B4B4B4"
郑克修(1948),郑克修,,author,"#B4B4B4"
郑春泉(1948),郑春泉,,author,"#B4B4B4"
郑若颖(1948),郑若颖,,author,"#B4B4B4"
郑道传(1948),郑道传,,author,"#B4B4B4"
郭叔壬(1948),郭叔壬,,author,"#B4B4B4"
郭大力(1948),郭大力,,author,"#B4B4B4"
郭少川(1948),郭少川,,author,"#B4B4B4"
郭根(1948),郭根,,author,"#B4B4B4"
郭正(1948),郭正,,author,"#B4B4B4"
郭绍虞(1948),郭绍虞,,author,"#B4B4B4"
郭萍鸣(1948),郭萍鸣,,author,"#B4B4B4"
郭辛(1948),郭辛,,author,"#B4B4B4"
鄢从善(1948),鄢从善,,author,"#B4B4B4"
野潮(1948),野潮,,author,"#B4B4B4"
金大均(1948),金大均,,author,"#B4B4B4"
金易(1948),金易,,author,"#B4B4B4"
金源(1948),金源,,author,"#B4B4B4"
金石(1948),金石,,author,"#B4B4B4"
金竟(1948),金竟,,author,"#B4B4B4"
金若(1948),金若,,author,"#B4B4B4"
金轮海(1948),金轮海,,author,"#B4B4B4"
金重(1948),金重,,author,"#B4B4B4"
鉴清(1948),鉴清,,author,"#B4B4B4"
钟唐(1948),钟唐,,author,"#B4B4B4"
钟敬文(1948),钟敬文,,author,"#B4B4B4"
钟杰(1948),钟杰,,author,"#B4B4B4"
钱克新(1948),钱克新,,author,"#B4B4B4"
钱塘潮(1948),钱塘潮,,author,"#B4B4B4"
钱墨林(1948),钱墨林,,author,"#B4B4B4"
钱歌川(1948),钱歌川,,author,"#B4B4B4"
钱锺书(1948),钱锺书,,author,"#B4B4B4"
铁生(1948),铁生,,author,"#B4B4B4"
银沐(1948),银沐,,author,"#B4B4B4"
长之(1948),长之,,author,"#B4B4B4"
长青(1948),长青,,author,"#B4B4B4"
闵思彦(1948),闵思彦,,author,"#B4B4B4"
闻鼙(1948),闻鼙,,author,"#B4B4B4"
闽友(1948),闽友,,author,"#B4B4B4"
阮惠刚(1948),阮惠刚,,author,"#B4B4B4"
阿栅(1948),阿栅,,author,"#B4B4B4"
阿细(1948),阿细,,author,"#B4B4B4"
陆君平(1948),陆君平,,author,"#B4B4B4"
陆平强(1948),陆平强,,author,"#B4B4B4"
陆志群(1948),陆志群,,author,"#B4B4B4"
陆文兴(1948),陆文兴,,author,"#B4B4B4"
陆森(1948),陆森,,author,"#B4B4B4"
陆自成(1948),陆自成,,author,"#B4B4B4"
陈××(1948),陈××,,author,"#B4B4B4"
陈仲期(1948),陈仲期,,author,"#B4B4B4"
陈伯康(1948),陈伯康,,author,"#B4B4B4"
陈伶(1948),陈伶,,author,"#B4B4B4"
陈君葆(1948),陈君葆,,author,"#B4B4B4"
陈啓达(1948),陈啓达,,author,"#B4B4B4"
陈善(1948),陈善,,author,"#B4B4B4"
陈实(1948),陈实,,author,"#B4B4B4"
陈家澂(1948),陈家澂,,author,"#B4B4B4"
陈宽之(1948),陈宽之,,author,"#B4B4B4"
陈微子(1948),陈微子,,author,"#B4B4B4"
陈志清(1948),陈志清,,author,"#B4B4B4"
陈志让(1948),陈志让,,author,"#B4B4B4"
陈思卓(1948),陈思卓,,author,"#B4B4B4"
陈执(1948),陈执,,author,"#B4B4B4"
陈旭麓(1948),陈旭麓,,author,"#B4B4B4"
陈时臬(1948),陈时臬,,author,"#B4B4B4"
陈景茜(1948),陈景茜,,author,"#B4B4B4"
陈望道(1948),陈望道,,author,"#B4B4B4"
陈本端(1948),陈本端,,author,"#B4B4B4"
陈此生(1948),陈此生,,author,"#B4B4B4"
陈浩生(1948),陈浩生,,author,"#B4B4B4"
陈痛(1948),陈痛,,author,"#B4B4B4"
陈石湘(1948),陈石湘,,author,"#B4B4B4"
陈石铭(1948),陈石铭,,author,"#B4B4B4"
陈砥平(1948),陈砥平,,author,"#B4B4B4"
陈章(1948),陈章,,author,"#B4B4B4"
陈筑山(1948),陈筑山,,author,"#B4B4B4"
陈纪(1948),陈纪,,author,"#B4B4B4"
陈翰笙(1948),陈翰笙,,author,"#B4B4B4"
陈荩民(1948),陈荩民,,author,"#B4B4B4"
陈路(1948),陈路,,author,"#B4B4B4"
陈辉(1948),陈辉,,author,"#B4B4B4"
陈迟(1948),陈迟,,author,"#B4B4B4"
陈述昆(1948),陈述昆,,author,"#B4B4B4"
陈选善(1948),陈选善,,author,"#B4B4B4"
陈际(1948),陈际,,author,"#B4B4B4"
陈际云(1948),陈际云,,author,"#B4B4B4"
陈陆(1948),陈陆,,author,"#B4B4B4"
陶大镛(1948),陶大镛,,author,"#B4B4B4"
陶永芳(1948),陶永芳,,author,"#B4B4B4"
陶砌(1948),陶砌,,author,"#B4B4B4"
陶维大(1948),陶维大,,author,"#B4B4B4"
雁心(1948),雁心,,author,"#B4B4B4"
雅茜(1948),雅茜,,author,"#B4B4B4"
集纳者(1948),集纳者,,author,"#B4B4B4"
雨巖(1948),雨巖,,author,"#B4B4B4"
雨沛(1948),雨沛,,author,"#B4B4B4"
雨沬(1948),雨沬,,author,"#B4B4B4"
雪馥(1948),雪馥,,author,"#B4B4B4"
雷海宗(1948),雷海宗,,author,"#B4B4B4"
雷遇春(1948),雷遇春,,author,"#B4B4B4"
雷锐军(1948),雷锐军,,author,"#B4B4B4"
霖萍(1948),霖萍,,author,"#B4B4B4"
青争(1948),青争,,author,"#B4B4B4"
青见(1948),青见,,author,"#B4B4B4"
静之(1948),静之,,author,"#B4B4B4"
静涵(1948),静涵,,author,"#B4B4B4"
非邮人(1948),非邮人,,author,"#B4B4B4"
靳巩(1948),靳巩,,author,"#B4B4B4"
韦仲儒(1948),韦仲儒,,author,"#B4B4B4"
韦文(1948),韦文,,author,"#B4B4B4"
韦武(1948),韦武,,author,"#B4B4B4"
韩万青(1948),韩万青,,author,"#B4B4B4"
韩兆鹗(1948),韩兆鹗,,author,"#B4B4B4"
韩德培(1948),韩德培,,author,"#B4B4B4"
韩超伦(1948),韩超伦,,author,"#B4B4B4"
顾家本(1948),顾家本,,author,"#B4B4B4"
顾家标(1948),顾家标,,author,"#B4B4B4"
顾掌擎(1948),顾掌擎,,author,"#B4B4B4"
顾秉之(1948),顾秉之,,author,"#B4B4B4"
顾轶人(1948),顾轶人,,author,"#B4B4B4"
顾颉钢(1948),顾颉钢,,author,"#B4B4B4"
颜子和(1948),颜子和,,author,"#B4B4B4"
颜钦善(1948),颜钦善,,author,"#B4B4B4"
马丁(1948),马丁,,author,"#B4B4B4"
马元青(1948),马元青,,author,"#B4B4B4"
马克敦(1948),马克敦,,author,"#B4B4B4"
马复生(1948),马复生,,author,"#B4B4B4"
马廷杰(1948),马廷杰,,author,"#B4B4B4"
马正进(1948),马正进,,author,"#B4B4B4"
马汀(1948),马汀,,author,"#B4B4B4"
马碧莲(1948),马碧莲,,author,"#B4B4B4"
马逢华(1948),马逢华,,author,"#B4B4B4"
高向华(1948),高向华,,author,"#B4B4B4"
高君(1948),高君,,author,"#B4B4B4"
高天(1948),高天,,author,"#B4B4B4"
高植(1948),高植,,author,"#B4B4B4"
高祖文(1948),高祖文,,author,"#B4B4B4"
高迅(1948),高迅,,author,"#B4B4B4"
高鸿荣(1948),高鸿荣,,author,"#B4B4B4"
鲁健(1948),鲁健,,author,"#B4B4B4"
鲁宾荪(1948),鲁宾荪,,author,"#B4B4B4"
鲁铁民(1948),鲁铁民,,author,"#B4B4B4"
鲁闻(1948),鲁闻,,author,"#B4B4B4"
鲁靱(1948),鲁靱,,author,"#B4B4B4"
鸣歌(1948),鸣歌,,author,"#B4B4B4"
麦杆(1948),麦杆,,author,"#B4B4B4"
黄元(1948),黄元,,author,"#B4B4B4"
黄公伟(1948),黄公伟,,author,"#B4B4B4"
黄嘉音(1948),黄嘉音,,author,"#B4B4B4"
黄家栋(1948),黄家栋,,author,"#B4B4B4"
黄志坚(1948),黄志坚,,author,"#B4B4B4"
黄文通(1948),黄文通,,author,"#B4B4B4"
黄潮如(1948),黄潮如,,author,"#B4B4B4"
黄玉发(1948),黄玉发,,author,"#B4B4B4"
黄碧遥(1948),黄碧遥,,author,"#B4B4B4"
黄菲(1948),黄菲,,author,"#B4B4B4"
黄葆华(1948),黄葆华,,author,"#B4B4B4"
黄钧达(1948),黄钧达,,author,"#B4B4B4"
黄龙生(1948),黄龙生,,author,"#B4B4B4"
黎先慧(1948),黎先慧,,author,"#B4B4B4"
黎宁(1948),黎宁,,author,"#B4B4B4"
黎开原(1948),黎开原,,author,"#B4B4B4"
黎深(1948),黎深,,author,"#B4B4B4"
鼎彝(1948),鼎彝,,author,"#B4B4B4"
齐家经(1948),齐家经,,author,"#B4B4B4"
齐星(1948),齐星,,author,"#B4B4B4"
龙子(1948),龙子,,author,"#B4B4B4"
龙正大(1948),龙正大,,author,"#B4B4B4"
龟溪(1948),龟溪,,author,"#B4B4B4"
（匈牙利）B·易澳士(1948),（匈牙利）B·易澳士,,author,"#B4B4B4"
（匈牙利）K·米克萨(1948),（匈牙利）K·米克萨,,author,"#B4B4B4"
（匈牙利）Tabi(1948),（匈牙利）Tabi,,author,"#B4B4B4"
（美）马丁(1948),（美）马丁,,author,"#B4B4B4"
（苏）皮德尔斯基(1948),（苏）皮德尔斯基,,author,"#B4B4B4"
（苏）麦里可夫(1948),（苏）麦里可夫,,author,"#B4B4B4"
（英）Crossman，R.H.S.(1948),（英）Crossman，R.H.S.,,author,"#B4B4B4"
（越）阮文化(1948),（越）阮文化,,author,"#B4B4B4"
仲亨(1949),仲亨,,author,"#B4B4B4"
张绍贤(1949),张绍贤,,author,"#B4B4B4"
丁蕾(1949),丁蕾,,author,"#B4B4B4"
柏苍(1949),柏苍,,author,"#B4B4B4"
波光(1949),波光,,author,"#B4B4B4"
方成(1949),方成,,author,"#B4B4B4"
洪荒(1949),洪荒,,author,"#B4B4B4"
陈仁炳(1949),陈仁炳,,author,"#B4B4B4"
谭波莉(1949),谭波莉,,author,"#B4B4B4"
杨群(1949),杨群,,author,"#B4B4B4"
张君劢(1949),张君劢,,author,"#B4B4B4"
思慕(1949),思慕,,author,"#B4B4B4"
柯永(1949),柯永,,author,"#B4B4B4"
欧阳春(1949),欧阳春,,author,"#B4B4B4"
秋枫(1949),秋枫,,author,"#B4B4B4"
蔡尚思(1949),蔡尚思,,author,"#B4B4B4"
《中建:综合版》,《中建:综合版》,,journal,"#00EB00"
讷庵(1949),讷庵,,author,"#B4B4B4"
齐芬(1949),齐芬,,author,"#B4B4B4"
任懿斐(1949),任懿斐,,author,"#B4B4B4"
孟宪章(1949),孟宪章,,author,"#B4B4B4"
张孟闻(1949),张孟闻,,author,"#B4B4B4"
张肖梅(1949),张肖梅,,author,"#B4B4B4"
未央(1949),未央,,author,"#B4B4B4"
杨博如(1949),杨博如,,author,"#B4B4B4"
梁纯夫(1949),梁纯夫,,author,"#B4B4B4"
漆琪生(1949),漆琪生,,author,"#B4B4B4"
王希和(1949),王希和,,author,"#B4B4B4"
程文熙(1949),程文熙,,author,"#B4B4B4"
笪移今(1949),笪移今,,author,"#B4B4B4"
罗子为(1949),罗子为,,author,"#B4B4B4"
萧贤(1949),萧贤,,author,"#B4B4B4"
陆诒(1949),陆诒,,author,"#B4B4B4"
黄药眠(1949),黄药眠,,author,"#B4B4B4"
储安平(1949),储安平,,author,"#B4B4B4"
全真(1949),全真,,author,"#B4B4B4"
冰洋(1949),冰洋,,author,"#B4B4B4"
冰菱(1949),冰菱,,author,"#B4B4B4"
同父(1949),同父,,author,"#B4B4B4"
孙大雨(1949),孙大雨,,author,"#B4B4B4"
张弦(1949),张弦,,author,"#B4B4B4"
朝晴(1949),朝晴,,author,"#B4B4B4"
李慧(1949),李慧,,author,"#B4B4B4"
杨奎章(1949),杨奎章,,author,"#B4B4B4"
樊弘(1949),樊弘,,author,"#B4B4B4"
横眉(1949),横眉,,author,"#B4B4B4"
潘震亚(1949),潘震亚,,author,"#B4B4B4"
王厚生(1949),王厚生,,author,"#B4B4B4"
田夫之(1949),田夫之,,author,"#B4B4B4"
艾苦鋆(1949),艾苦鋆,,author,"#B4B4B4"
谷新(1949),谷新,,author,"#B4B4B4"
辛圭(1949),辛圭,,author,"#B4B4B4"
陈若群(1949),陈若群,,author,"#B4B4B4"
高天(1949),高天,,author,"#B4B4B4"
黄朗(1949),黄朗,,author,"#B4B4B4"
龚祥瑞(1949),龚祥瑞,,author,"#B4B4B4"
Doru(1949),Doru,,author,"#B4B4B4"
Levy，H.(1949),Levy，H.,,author,"#B4B4B4"
丁兄(1949),丁兄,,author,"#B4B4B4"
丁正伟(1949),丁正伟,,author,"#B4B4B4"
万异(1949),万异,,author,"#B4B4B4"
万殊(1949),万殊,,author,"#B4B4B4"
丘克辉(1949),丘克辉,,author,"#B4B4B4"
严学易(1949),严学易,,author,"#B4B4B4"
之谷(1949),之谷,,author,"#B4B4B4"
习门(1949),习门,,author,"#B4B4B4"
了然(1949),了然,,author,"#B4B4B4"
于辅大(1949),于辅大,,author,"#B4B4B4"
云应霖(1949),云应霖,,author,"#B4B4B4"
人立(1949),人立,,author,"#B4B4B4"
今吾(1949),今吾,,author,"#B4B4B4"
何友悌(1949),何友悌,,author,"#B4B4B4"
何旭(1949),何旭,,author,"#B4B4B4"
何矩(1949),何矩,,author,"#B4B4B4"
余园(1949),余园,,author,"#B4B4B4"
傅啓民(1949),傅啓民,,author,"#B4B4B4"
光华(1949),光华,,author,"#B4B4B4"
冯契(1949),冯契,,author,"#B4B4B4"
冯素陶(1949),冯素陶,,author,"#B4B4B4"
刘伯陶(1949),刘伯陶,,author,"#B4B4B4"
刘士伟(1949),刘士伟,,author,"#B4B4B4"
千家驹(1949),千家驹,,author,"#B4B4B4"
华辰(1949),华辰,,author,"#B4B4B4"
南人(1949),南人,,author,"#B4B4B4"
卜一(1949),卜一,,author,"#B4B4B4"
卢于道(1949),卢于道,,author,"#B4B4B4"
卢心远(1949),卢心远,,author,"#B4B4B4"
卢蕾谷(1949),卢蕾谷,,author,"#B4B4B4"
可扬(1949),可扬,,author,"#B4B4B4"
史靖(1949),史靖,,author,"#B4B4B4"
叶健铁(1949),叶健铁,,author,"#B4B4B4"
叶成林(1949),叶成林,,author,"#B4B4B4"
吕飞(1949),吕飞,,author,"#B4B4B4"
吴四维(1949),吴四维,,author,"#B4B4B4"
吴大琨(1949),吴大琨,,author,"#B4B4B4"
吴方高(1949),吴方高,,author,"#B4B4B4"
吴明(1949),吴明,,author,"#B4B4B4"
吴明石(1949),吴明石,,author,"#B4B4B4"
周伯棣(1949),周伯棣,,author,"#B4B4B4"
周新民(1949),周新民,,author,"#B4B4B4"
周谷城(1949),周谷城,,author,"#B4B4B4"
夏康农(1949),夏康农,,author,"#B4B4B4"
夏炎德(1949),夏炎德,,author,"#B4B4B4"
奚永伟(1949),奚永伟,,author,"#B4B4B4"
子冈(1949),子冈,,author,"#B4B4B4"
孙冰如(1949),孙冰如,,author,"#B4B4B4"
孙执中(1949),孙执中,,author,"#B4B4B4"
孟南(1949),孟南,,author,"#B4B4B4"
季羡林(1949),季羡林,,author,"#B4B4B4"
学尧(1949),学尧,,author,"#B4B4B4"
宋越伦(1949),宋越伦,,author,"#B4B4B4"
寿秋情(1949),寿秋情,,author,"#B4B4B4"
封淑(1949),封淑,,author,"#B4B4B4"
小泉(1949),小泉,,author,"#B4B4B4"
小鱼(1949),小鱼,,author,"#B4B4B4"
岁奇(1949),岁奇,,author,"#B4B4B4"
庄嘉农(1949),庄嘉农,,author,"#B4B4B4"
府师(1949),府师,,author,"#B4B4B4"
康遂(1949),康遂,,author,"#B4B4B4"
张敬亭(1949),张敬亭,,author,"#B4B4B4"
张文琦(1949),张文琦,,author,"#B4B4B4"
张明养(1949),张明养,,author,"#B4B4B4"
张殊明(1949),张殊明,,author,"#B4B4B4"
张江帆(1949),张江帆,,author,"#B4B4B4"
彝瀛(1949),彝瀛,,author,"#B4B4B4"
徐革陈(1949),徐革陈,,author,"#B4B4B4"
德明(1949),德明,,author,"#B4B4B4"
戎文佐(1949),戎文佐,,author,"#B4B4B4"
成纪(1949),成纪,,author,"#B4B4B4"
扬群(1949),扬群,,author,"#B4B4B4"
文骊(1949),文骊,,author,"#B4B4B4"
方淳(1949),方淳,,author,"#B4B4B4"
星覆(1949),星覆,,author,"#B4B4B4"
春畦(1949),春畦,,author,"#B4B4B4"
曹锡珍(1949),曹锡珍,,author,"#B4B4B4"
曾伟(1949),曾伟,,author,"#B4B4B4"
曾昭抡(1949),曾昭抡,,author,"#B4B4B4"
朝月(1949),朝月,,author,"#B4B4B4"
木枫(1949),木枫,,author,"#B4B4B4"
未明(1949),未明,,author,"#B4B4B4"
本初(1949),本初,,author,"#B4B4B4"
朱启贤(1949),朱启贤,,author,"#B4B4B4"
朱绍文(1949),朱绍文,,author,"#B4B4B4"
李一民(1949),李一民,,author,"#B4B4B4"
李世浩(1949),李世浩,,author,"#B4B4B4"
李中严(1949),李中严,,author,"#B4B4B4"
李乡樸(1949),李乡樸,,author,"#B4B4B4"
李伯球(1949),李伯球,,author,"#B4B4B4"
李宗瀛(1949),李宗瀛,,author,"#B4B4B4"
李显仁(1949),李显仁,,author,"#B4B4B4"
李树动(1949),李树动,,author,"#B4B4B4"
李桦(1949),李桦,,author,"#B4B4B4"
李梅(1949),李梅,,author,"#B4B4B4"
李相符(1949),李相符,,author,"#B4B4B4"
李维林(1949),李维林,,author,"#B4B4B4"
李辉(1949),李辉,,author,"#B4B4B4"
村彬(1949),村彬,,author,"#B4B4B4"
杜渐(1949),杜渐,,author,"#B4B4B4"
杨卫玉(1949),杨卫玉,,author,"#B4B4B4"
杨戎(1949),杨戎,,author,"#B4B4B4"
杨琛(1949),杨琛,,author,"#B4B4B4"
杨诚(1949),杨诚,,author,"#B4B4B4"
林焕平(1949),林焕平,,author,"#B4B4B4"
林穆光(1949),林穆光,,author,"#B4B4B4"
梁敬錞(1949),梁敬錞,,author,"#B4B4B4"
梁漱溟(1949),梁漱溟,,author,"#B4B4B4"
梁若尘(1949),梁若尘,,author,"#B4B4B4"
楼邦彦(1949),楼邦彦,,author,"#B4B4B4"
欧阳澄(1949),欧阳澄,,author,"#B4B4B4"
欧阳澄节(1949),欧阳澄节,,author,"#B4B4B4"
武石(1949),武石,,author,"#B4B4B4"
求是(1949),求是,,author,"#B4B4B4"
汤德明(1949),汤德明,,author,"#B4B4B4"
汪超伦(1949),汪超伦,,author,"#B4B4B4"
汪铭德(1949),汪铭德,,author,"#B4B4B4"
沈伯任(1949),沈伯任,,author,"#B4B4B4"
沈叔平(1949),沈叔平,,author,"#B4B4B4"
洛羊(1949),洛羊,,author,"#B4B4B4"
流金(1949),流金,,author,"#B4B4B4"
湘女(1949),湘女,,author,"#B4B4B4"
焦敏之(1949),焦敏之,,author,"#B4B4B4"
王小石(1949),王小石,,author,"#B4B4B4"
王速之(1949),王速之,,author,"#B4B4B4"
王造时(1949),王造时,,author,"#B4B4B4"
王铁崖(1949),王铁崖,,author,"#B4B4B4"
瑞仁(1949),瑞仁,,author,"#B4B4B4"
田寿(1949),田寿,,author,"#B4B4B4"
由中(1949),由中,,author,"#B4B4B4"
瞿士良(1949),瞿士良,,author,"#B4B4B4"
矛林(1949),矛林,,author,"#B4B4B4"
石童(1949),石童,,author,"#B4B4B4"
石闻(1949),石闻,,author,"#B4B4B4"
秀英(1949),秀英,,author,"#B4B4B4"
秋明(1949),秋明,,author,"#B4B4B4"
秋田(1949),秋田,,author,"#B4B4B4"
秦牧(1949),秦牧,,author,"#B4B4B4"
章靳以(1949),章靳以,,author,"#B4B4B4"
童大勇(1949),童大勇,,author,"#B4B4B4"
素武(1949),素武,,author,"#B4B4B4"
绍声(1949),绍声,,author,"#B4B4B4"
绍猷(1949),绍猷,,author,"#B4B4B4"
罗梦册(1949),罗梦册,,author,"#B4B4B4"
罗涵先(1949),罗涵先,,author,"#B4B4B4"
羊群(1949),羊群,,author,"#B4B4B4"
翁独健(1949),翁独健,,author,"#B4B4B4"
胡仲持(1949),胡仲持,,author,"#B4B4B4"
胡守愚(1949),胡守愚,,author,"#B4B4B4"
胡绳(1949),胡绳,,author,"#B4B4B4"
胡遇复(1949),胡遇复,,author,"#B4B4B4"
苏复洛夫(1949),苏复洛夫,,author,"#B4B4B4"
董冰如(1949),董冰如,,author,"#B4B4B4"
蒋生(1949),蒋生,,author,"#B4B4B4"
蒙若(1949),蒙若,,author,"#B4B4B4"
蕾谷(1949),蕾谷,,author,"#B4B4B4"
谷新之(1949),谷新之,,author,"#B4B4B4"
费孝通(1949),费孝通,,author,"#B4B4B4"
